item_id	name	desc_id	plural	autosell	description	image_src
8401	candlestick	707044196		"0
"	todo: description	todo: image_src
8402	knife	752666911		"0
"	todo: description	todo: image_src
8403	revolver	987227451		"0
"	todo: description	todo: image_src
8404	1952 Mickey Mantle card	547494119		"10000
"	todo: description	todo: image_src
8405	talking spade	617691448		"0
"	todo: description	todo: image_src
8406	savory dry noodles	294214139		"10
"	todo: description	todo: image_src
8407	pestopiary	840811554		"30
"	todo: description	todo: image_src
8408	ectoplasmic orbs	920035013		"30
"	todo: description	todo: image_src
8409	crudles	956452991	"bowls of crudles
"	60	todo: description	todo: image_src
8410	agnolotti arboli	507173047	"plates of agnolotti arboli
"	60	todo: description	todo: image_src
8411	spaghetti with ghost balls	584365029	"bowls of spaghetti with ghost balls
"	60	todo: description	todo: image_src
8412	succulent marrow	231302137	"globs of succulent marrow
"	30	todo: description	todo: image_src
8413	salacious crumbs	496642087	"piles of salacious crumbs
"	30	todo: description	todo: image_src
8414	fusilli marrownarrow	988648575	"bowls of fusilli marrownarrow
"	60	todo: description	todo: image_src
8415	suggestive strozzapreti	701254913	"bowls of suggestive strozzapreti
"	60	todo: description	todo: image_src
8416	Mountain Stream gastrique	405808895	"tureens of Mountain Stream gastrique
"	40	todo: description	todo: image_src
8417	Mt. McLargeHuge oyster	729360537		"30
"	todo: description	todo: image_src
8418	oyster sauce	255837153	"tureens of oyster sauce
"	40	todo: description	todo: image_src
8419	linguini immondizia bianco	357964482	"bowls of linguini immondizia bianco
"	65	todo: description	todo: image_src
8420	shells a la shellfish	452359473	"bowls of shells a la shellfish
"	65	todo: description	todo: image_src
8421	Jick's autograph	972003195		"0
"	todo: description	todo: image_src
8422	high-temperature mining drill	815201892		"0
"	todo: description	todo: image_src
8423	unsmoothed velvet	231537039	"pieces of unsmoothed velvet
"	25	todo: description	todo: image_src
8424	1,970 carat gold	372371940	"nuggets of 1,970 carat gold
"	19700	todo: description	todo: image_src
8425	New Age healing crystal	444874241		"69
"	todo: description	todo: image_src
8426	Volcoino	717498018		"0
"	todo: description	todo: image_src
8427	fizzing spore pod	820067817		"50
"	todo: description	todo: image_src
8428	paisley spore pod	828628473		"50
"	todo: description	todo: image_src
8429	veiny spore pod	399527385		"50
"	todo: description	todo: image_src
8430	hard spore pod	467881540		"50
"	todo: description	todo: image_src
8431	glowing spore pod	836386173		"50
"	todo: description	todo: image_src
8432	hot spore pod	479128056		"50
"	todo: description	todo: image_src
8433	cool spore pod	789174005		"50
"	todo: description	todo: image_src
8434	jingling spore pod	377015104		"50
"	todo: description	todo: image_src
8435	red LavaCo Lamp&trade;	409845917	"red LavaCo Lamps&trade;
"	0	todo: description	todo: image_src
8436	blue LavaCo Lamp&trade;	455931210	"blue LavaCo Lamps&trade;
"	0	todo: description	todo: image_src
8437	green LavaCo Lamp&trade;	699716715	"green LavaCo Lamps&trade;
"	0	todo: description	todo: image_src
8438	thin gold wire	942583408		"1970
"	todo: description	todo: image_src
8439	insulated gold wire	289339200		"197
"	todo: description	todo: image_src
8440	empty lava bottle	935989438		"125
"	todo: description	todo: image_src
8441	full lava bottle	420549408		"150
"	todo: description	todo: image_src
8442	viscous lava globs	695478815	"viscous lava globs
"	75	todo: description	todo: image_src
8443	red lava globs	701118072	"red lava globs
"	100	todo: description	todo: image_src
8444	blue lava globs	318434762	"blue lava globs
"	100	todo: description	todo: image_src
8445	green lava globs	554180865	"green lava globs
"	100	todo: description	todo: image_src
8446	SMOOCH bottlecap	853827346		"0
"	todo: description	todo: image_src
8447	uncapped red lava bottle	127551390		"125
"	todo: description	todo: image_src
8448	uncapped blue lava bottle	684114659		"125
"	todo: description	todo: image_src
8449	uncapped green lava bottle	934780018		"125
"	todo: description	todo: image_src
8450	capped red lava bottle	787445463		"150
"	todo: description	todo: image_src
8451	capped blue lava bottle	404493049		"150
"	todo: description	todo: image_src
8452	capped green lava bottle	500764499		"150
"	todo: description	todo: image_src
8453	heat-resistant sheet metal	606279658	"scraps of heat-resistant sheet metal
"	72	todo: description	todo: image_src
8454	LavaCo&trade; Lamp housing	963586728		"80
"	todo: description	todo: image_src
8455	glowing New Age crystal	685904760		"145
"	todo: description	todo: image_src
8456	crystalline light bulb	628690124		"66
"	todo: description	todo: image_src
8457	broken high-temperature mining drill	127655320		"5
"	todo: description	todo: image_src
8458	high-temperature mining mask	866988655		"200
"	todo: description	todo: image_src
8459	fireproof megaphone	231680696		"55
"	todo: description	todo: image_src
8460	mineapple	982332953		"23
"	todo: description	todo: image_src
8461	Gold Velvet&trade; whiskey	895090431	"bottles of Gold Velvet&trade; whiskey
"	37	todo: description	todo: image_src
8462	SMOOCH soda	506542098		"11
"	todo: description	todo: image_src
8463	smelted roe	907174760		"45
"	todo: description	todo: image_src
8464	lavawater	358169908	"cups of lavawater
"	44	todo: description	todo: image_src
8465	basaltamander tongue	980923769		"78
"	todo: description	todo: image_src
8466	lavalarva	927378000	"lavalarvae
"	0	todo: description	todo: image_src
8467	lava balaclava	722613138		"0
"	todo: description	todo: image_src
8468	basaltamander buckler	640903344		"0
"	todo: description	todo: image_src
8469	sticky lava globs	172658636	"sticky lava globs
"	62	todo: description	todo: image_src
8470	gooey lava globs	926336814	"gooey lava globs
"	32	todo: description	todo: image_src
8471	lava-proof pants	549036454	"pairs of lava-proof pants
"	132	todo: description	todo: image_src
8472	heat-resistant necktie	968422353		"111
"	todo: description	todo: image_src
8473	heat-resistant gloves	607723149	"pairs of heat-resistant gloves
"	122	todo: description	todo: image_src
8474	very hot lunch	955123249	"very hot lunches
"	89	todo: description	todo: image_src
8475	asbestos thermos	756575071	"asbestos thermoses
"	102	todo: description	todo: image_src
8476	liquid rhinestones	602749668	"bottles of liquid rhinestones
"	100	todo: description	todo: image_src
8477	disco biscuit	776471453		"77
"	todo: description	todo: image_src
8478	Quaatorade&trade;	687304296	"bottles of Quaatorade&trade;
"	79	todo: description	todo: image_src
8479	biker's hat	743659826		"0
"	todo: description	todo: image_src
8480	feathered headdress	167975840	"feathered headdresses
"	0	todo: description	todo: image_src
8481	electrician's hardhat	601776410		"0
"	todo: description	todo: image_src
8482	Lava Miner's Daughter	751965780	"copies of Lava Miner's Daughter
"	0	todo: description	todo: image_src
8483	Psycho From The Heat	931658303	"copies of Psycho From The Heat
"	0	todo: description	todo: image_src
8484	The Firegate Tapes	330000315	"copies of The Firegate Tapes
"	0	todo: description	todo: image_src
8485	&quot;DEBBIE&quot; tattoo kit	580255360		"0
"	todo: description	todo: image_src
8486	one-day ticket to That 70s Volcano	166029058	"one-day tickets to That 70s Volcano
"	0	todo: description	todo: image_src
8487	airplane charter: That 70s Volcano	834704634	"airplane charters: That 70s Volcano
"	0	todo: description	todo: image_src
8488	Manual of Numberology	350340885	"Manuals of Numberology
"	0	todo: description	todo: image_src
8489	New Age hurting crystal	889435307		"96
"	todo: description	todo: image_src
8490	smooth velvet pants	887303272	"pairs of smooth velvet pants
"	250	todo: description	todo: image_src
8491	smooth velvet shirt	235322153		"200
"	todo: description	todo: image_src
8492	smooth velvet hat	925547072		"175
"	todo: description	todo: image_src
8493	smooth velvet pocket square	584906111		"125
"	todo: description	todo: image_src
8494	smooth velvet socks	251420056	"pairs of smooth velvet socks
"	150	todo: description	todo: image_src
8495	smooth velvet hanky	665322958	"smooth velvet hankies
"	175	todo: description	todo: image_src
8496	The One Mood Ring	793207976	"The Multiple Moods Ring
"	0	todo: description	todo: image_src
8497	Mr. Choch's bone	792762825		"0
"	todo: description	todo: image_src
8498	Mr. Cheeng's 'stache	728078955		"0
"	todo: description	todo: image_src
8499	Saturday Night thermometer	165611295		"0
"	todo: description	todo: image_src
8500	the tongue of Smimmons	153799783	"the tongues of Smimmons
"	0	todo: description	todo: image_src
8501	Raul's guitar pick	487335191		"0
"	todo: description	todo: image_src
8502	Pener's crisps	900919974		"0
"	todo: description	todo: image_src
8503	signed deuce	950990588		"0
"	todo: description	todo: image_src
8504	Lavalos core	337034963		"0
"	todo: description	todo: image_src
8505	half-melted hula girl	815808125		"0
"	todo: description	todo: image_src
8506	glass ceiling fragments	166305291		"0
"	todo: description	todo: image_src
8507	SMOOCH coffee cup	955391707		"0
"	todo: description	todo: image_src
8508	labrador cookie	952818808		"0
"	todo: description	todo: image_src
8509	Mr. Cheeng's spectacles	547184035	"pairs of Mr. Cheeng's spectacles
"	0	todo: description	todo: image_src
8510	grease cannon	267874466		"0
"	todo: description	todo: image_src
8511	demon makeup kit	494615628		"0
"	todo: description	todo: image_src
8512	love	138757129		"0
"	todo: description	todo: image_src
8513	Pener's drumstick	988752890		"0
"	todo: description	todo: image_src
8514	little deuce cape	202354299		"0
"	todo: description	todo: image_src
8515	Lavalos's shell	726558682		"0
"	todo: description	todo: image_src
8516	smooth velvet bra	396968031		"75
"	todo: description	todo: image_src
8517	SMOOCH bracers	952592762	"pairs of SMOOCH bracers
"	85	todo: description	todo: image_src
8518	SMOOCH kneepads	170309346	"pairs of SMOOCH kneepads
"	90	todo: description	todo: image_src
8519	SMOOCH spaulders	843065832	"pairs of SMOOCH spaulders
"	95	todo: description	todo: image_src
8520	SMOOCH codpiece	214182183		"80
"	todo: description	todo: image_src
8521	SMOOCH breastplate	111720430		"105
"	todo: description	todo: image_src
8522	superduperheated metal	927092698	"globs of superduperheated metal
"	75	todo: description	todo: image_src
8523	fused fuse	980258577		"0
"	todo: description	todo: image_src
8524	superheated metal	328432753	"ingots of superheated metal
"	50	todo: description	todo: image_src
8525	lava cake	983897521		"104
"	todo: description	todo: image_src
8526	pink slime	205750761		"35
"	todo: description	todo: image_src
8527	Devil's Elbow Hot Sauce	556130307		"45
"	todo: description	todo: image_src
8528	Special&trade; Sauce	440267272	"tureens of Special&trade; Sauce
"	45	todo: description	todo: image_src
8529	devil hair pasta	269412399	"bowls of devil hair pasta
"	55	todo: description	todo: image_src
8530	spagecialetti	700263568	"bowls of spagecialetti
"	55	todo: description	todo: image_src
8531	Salsa Libre	995368441	"tureens of Salsa Libre
"	55	todo: description	todo: image_src
8532	good gravy	998762956	"tureens of good gravy
"	55	todo: description	todo: image_src
8533	illicit fish sauce	129433575	"tureens of illicit fish sauce
"	55	todo: description	todo: image_src
8534	libertagliatelle	178454636	"bowls of libertagliatelle
"	65	todo: description	todo: image_src
8535	turkish mostaccioli	352002016	"bowls of turkish mostaccioli
"	65	todo: description	todo: image_src
8536	linguini of the sea	136886155	"bowls of linguini of the sea
"	65	todo: description	todo: image_src
8537	Hersey&trade; SMOOCH	802918114	"Hersey&trade; SMOOCHes
"	15	todo: description	todo: image_src
8539	Alexy sauce	811157373	"tureens of Alexy sauce
"	65	todo: description	todo: image_src
8540	rainbow sauce	772149264	"tureens of rainbow sauce
"	65	todo: description	todo: image_src
8541	drug cocktail sauce	829151476	"tureens of drug cocktail sauce
"	65	todo: description	todo: image_src
8542	Fettris	717020128	"bowls of Fettris
"	85	todo: description	todo: image_src
8543	fusillocybin	663003490	"bowls of fusillocybin
"	85	todo: description	todo: image_src
8544	prescription noodles	201443024	"bowls of prescription noodles
"	85	todo: description	todo: image_src
8545	blood-drive sticker	978088376		"0
"	todo: description	todo: image_src
8546	bag of grain	190573127	"bags of grain
"	0	todo: description	todo: image_src
8547	pocket maze	683762927		"0
"	todo: description	todo: image_src
8548	shady shades	601502664	"pairs of shady shades
"	0	todo: description	todo: image_src
8549	squeaky toy rose	549232387		"0
"	todo: description	todo: image_src
8550	weird gazelle steak	918011282		"0
"	todo: description	todo: image_src
8551	sausage without a cause	710239230	"sausages without causes
"	0	todo: description	todo: image_src
8552	silver face paint	375755054	"tubes of silver face paint
"	0	todo: description	todo: image_src
8553	emergency margarita	886234063		"0
"	todo: description	todo: image_src
8554	vintage smart drink	485189565		"0
"	todo: description	todo: image_src
8555	a ten-percent bonus	869271245		"0
"	todo: description	todo: image_src
8556	Thwaitgold termite statuette	301131366		"0
"	todo: description	todo: image_src
8557	The Emperor's new cookie	209754040		"5
"	todo: description	todo: image_src
8558	Wickers bar	951050553		"0
"	todo: description	todo: image_src
8559	bakelite-covered bacon	113363781	"pieces of bakelite-covered bacon
"	0	todo: description	todo: image_src
